Game Number,Agent Name,Balance,Games Won
498,Agent 3841,0.0,1
498,Agent 3852,0.0,0
498,Agent 3853,0.0,0
498,Agent 3854,0.0,0
498,Agent 3855,0.0,0
498,Agent 3856,0.0,0
498,Agent 3857,0.0,0
498,Agent 3858,144664.0,1
498,Agent 3843,0.0,1
499,Agent 3859,0.0,0
499,Agent 3860,0.0,0
499,Agent 3861,0.0,0
499,Agent 3862,0.0,0
499,Agent 3863,0.0,0
499,Agent 3864,0.0,0
499,Agent 3865,0.0,0
499,Agent 3866,0.0,0
499,Agent 3830,87094.1835008,2
499,Agent 3858,277783.3060608,2
500,Agent 3858,248596.05101055998,2
500,Agent 3867,0.0,0
500,Agent 3868,0.0,0
500,Agent 3869,0.0,0
500,Agent 3870,0.0,0
500,Agent 3871,138374.0,1
500,Agent 3872,0.0,0
500,Agent 3873,0.0,0
500,Agent 3874,0.0,0
500,Agent 3830,57906.92845056001,2
501,Agent 3871,11625.868777676806,1
501,Agent 3830,0.0,2
501,Agent 3875,0.0,0
501,Agent 3876,0.0,0
501,Agent 3877,291414.0,1
501,Agent 3878,0.0,0
501,Agent 3879,0.0,0
501,Agent 3880,0.0,0
501,Agent 3881,0.0,0
501,Agent 3858,121847.91978823677,2
502,Agent 3858,0.0,2
502,Agent 3882,0.0,0
502,Agent 3883,0.0,0
502,Agent 3884,0.0,0
502,Agent 3885,0.0,0
502,Agent 3886,0.0,0
502,Agent 3887,0.0,0
502,Agent 3888,0.0,0
502,Agent 3871,0.0,1
502,Agent 3877,494886.0811791129,2
503,Agent 3889,0.0,0
503,Agent 3890,0.0,0
503,Agent 3891,97850.0,1
503,Agent 3892,0.0,0
503,Agent 3893,0.0,0
503,Agent 3894,97850.0,1
503,Agent 3895,0.0,0
503,Agent 3896,0.0,0
503,Agent 3897,97850.0,1
503,Agent 3877,174800.04522448062,2
504,Agent 3898,0.0,0
504,Agent 3899,0.0,0
504,Agent 3900,0.0,0
504,Agent 3901,0.0,0
504,Agent 3902,0.0,0
504,Agent 3903,0.0,0
504,Agent 3891,481659.0,2
504,Agent 3894,0.0,1
504,Agent 3897,0.0,1
504,Agent 3877,19609.819943995954,2
505,Agent 3877,0.0,2
505,Agent 3904,0.0,0
505,Agent 3905,0.0,0
505,Agent 3906,116843.0,1
505,Agent 3907,0.0,0
505,Agent 3908,0.0,0
505,Agent 3909,0.0,0
505,Agent 3910,0.0,0
505,Agent 3911,0.0,0
505,Agent 3891,139327.5,2
506,Agent 3891,85024.29999999999,2
506,Agent 3912,0.0,0
506,Agent 3913,188606.0,1
506,Agent 3914,0.0,0
506,Agent 3915,0.0,0
506,Agent 3916,0.0,0
506,Agent 3917,0.0,0
506,Agent 3918,0.0,0
506,Agent 3919,0.0,0
506,Agent 3906,62539.799999999996,1
507,Agent 3913,34548.2424,1
507,Agent 3906,255862.0,2
507,Agent 3920,92726.0,1
507,Agent 3921,0.0,0
507,Agent 3922,0.0,0
507,Agent 3923,0.0,0
507,Agent 3924,0.0,0
507,Agent 3925,0.0,0
507,Agent 3926,0.0,0
507,Agent 3891,0.0,2
508,Agent 3927,0.0,0
508,Agent 3928,0.0,0
508,Agent 3929,0.0,0
508,Agent 3930,0.0,0
508,Agent 3931,0.0,0
508,Agent 3932,0.0,0
508,Agent 3933,0.0,0
508,Agent 3913,0.0,1
508,Agent 3906,183954.35,2
508,Agent 3920,269181.35,2
509,Agent 3934,0.0,0
509,Agent 3935,0.0,0
509,Agent 3936,0.0,0
509,Agent 3937,193532.0,1
509,Agent 3938,0.0,0
509,Agent 3939,0.0,0
509,Agent 3940,0.0,0
509,Agent 3941,0.0,0
509,Agent 3906,0.0,2
509,Agent 3920,32215.805999999997,2
510,Agent 3920,0.0,2
510,Agent 3942,0.0,0
510,Agent 3943,176018.0,1
510,Agent 3944,0.0,0
510,Agent 3945,0.0,0
510,Agent 3946,0.0,0
510,Agent 3947,0.0,0
510,Agent 3948,0.0,0
510,Agent 3949,0.0,0
510,Agent 3937,77837.768148,1
511,Agent 3950,0.0,0
511,Agent 3951,0.0,0
511,Agent 3952,0.0,0
511,Agent 3953,133206.0,1
511,Agent 3954,0.0,0
511,Agent 3955,0.0,0
511,Agent 3956,0.0,0
511,Agent 3957,0.0,0
511,Agent 3943,115258.47388900003,1
511,Agent 3937,17078.242037,1
512,Agent 3943,38045.97388900003,1
512,Agent 3937,0.0,1
512,Agent 3958,0.0,0
512,Agent 3959,0.0,0
512,Agent 3960,0.0,0
512,Agent 3961,0.0,0
512,Agent 3962,129516.0,1
512,Agent 3963,0.0,0
512,Agent 3964,0.0,0
512,Agent 3953,55993.5,1
513,Agent 3962,83981.2,1
513,Agent 3953,10458.699999999997,1
513,Agent 3965,0.0,0
513,Agent 3966,0.0,0
513,Agent 3967,0.0,0
513,Agent 3968,96787.0,1
513,Agent 3969,0.0,0
513,Agent 3970,0.0,0
513,Agent 3971,0.0,0
513,Agent 3943,0.0,1
514,Agent 3953,0.0,1
514,Agent 3968,38068.452000000005,1
514,Agent 3972,0.0,0
514,Agent 3973,0.0,0
514,Agent 3974,0.0,0
514,Agent 3975,115704.0,1
514,Agent 3976,0.0,0
514,Agent 3977,0.0,0
514,Agent 3978,0.0,0
514,Agent 3962,25262.652000000002,1
515,Agent 3962,0.0,1
515,Agent 3979,0.0,0
515,Agent 3980,0.0,0
515,Agent 3981,0.0,0
515,Agent 3982,0.0,0
515,Agent 3983,0.0,0
515,Agent 3984,93090.0,1
515,Agent 3985,0.0,0
515,Agent 3968,0.0,1
515,Agent 3975,41106.4754688,1
516,Agent 3986,0.0,0
516,Agent 3987,0.0,0
516,Agent 3988,0.0,0
516,Agent 3989,0.0,0
516,Agent 3990,0.0,0
516,Agent 3991,0.0,0
516,Agent 3992,0.0,0
516,Agent 3993,0.0,0
516,Agent 3984,56591.85355714559,1
516,Agent 3975,157603.3290259456,2
517,Agent 3994,0.0,0
517,Agent 3995,0.0,0
517,Agent 3996,0.0,0
517,Agent 3997,0.0,0
517,Agent 3998,0.0,0
517,Agent 3999,0.0,0
517,Agent 4000,0.0,0
517,Agent 4001,0.0,0
517,Agent 3984,0.0,1
517,Agent 3975,294193.39819089713,3
518,Agent 4005,25.34400000000096,0
518,Agent 4006,25.34400000000096,0
518,Agent 4007,25.34400000000096,0
518,Agent 4008,99771.344,1
518,Agent 4009,25.34400000000096,0
518,Agent 4010,25.34400000000096,0
518,Agent 3975,284218.7421908971,3
518,Agent 4002,25.34400000000096,0
518,Agent 4003,25.34400000000096,0
518,Agent 4004,25.343999999999795,0
519,Agent 4008,54175.2864,1
519,Agent 3975,238622.68459089712,3
519,Agent 4011,0.0,0
519,Agent 4012,0.0,0
519,Agent 4013,171192.0,1
519,Agent 4014,0.0,0
519,Agent 4015,0.0,0
519,Agent 4016,0.0,0
519,Agent 4017,0.0,0
519,Agent 4018,0.0,0
520,Agent 3975,12021.58937726912,3
520,Agent 4013,0.0,1
520,Agent 4019,0.0,0
520,Agent 4020,0.0,0
520,Agent 4021,0.0,0
520,Agent 4022,0.0,0
520,Agent 4023,0.0,0
520,Agent 4024,0.0,0
520,Agent 4025,179042.0,1
520,Agent 4008,0.0,1
521,Agent 4025,67516.8,1
521,Agent 4026,0.0,0
521,Agent 4027,102271.0,1
521,Agent 4028,0.0,0
521,Agent 4029,0.0,0
521,Agent 4030,0.0,0
521,Agent 4031,0.0,0
521,Agent 4032,0.0,0
521,Agent 4033,0.0,0
521,Agent 3975,0.0,3
522,Agent 4034,0.0,0
522,Agent 4035,0.0,0
522,Agent 4036,0.0,0
522,Agent 4037,0.0,0
522,Agent 4038,196849.0,1
522,Agent 4039,0.0,0
522,Agent 4040,0.0,0
522,Agent 4041,0.0,0
522,Agent 4025,0.0,1
522,Agent 4027,15881.412,1
523,Agent 4027,0.0,1
523,Agent 4042,0.0,0
523,Agent 4043,0.0,0
523,Agent 4044,0.0,0
523,Agent 4045,0.0,0
523,Agent 4046,0.0,0
523,Agent 4047,102785.0,1
523,Agent 4048,0.0,0
523,Agent 4049,0.0,0
523,Agent 4038,145563.4352,1
524,Agent 4038,328347.2961856,2
524,Agent 4050,0.0,0
524,Agent 4051,0.0,0
524,Agent 4052,0.0,0
524,Agent 4053,0.0,0
524,Agent 4054,0.0,0
524,Agent 4055,0.0,0
524,Agent 4056,0.0,0
524,Agent 4057,0.0,0
524,Agent 4047,0.0,1
525,Agent 4058,0.0,0
525,Agent 4059,0.0,0
525,Agent 4060,257453.0,1
525,Agent 4061,0.0,0
525,Agent 4062,0.0,0
525,Agent 4063,0.0,0
525,Agent 4064,0.0,0
525,Agent 4065,0.0,0
525,Agent 4066,0.0,0
525,Agent 4038,96536.18885568,2
526,Agent 4038,0.0,2
526,Agent 4067,0.0,0
526,Agent 4068,0.0,0
526,Agent 4069,185480.0,1
526,Agent 4070,0.0,0
526,Agent 4071,0.0,0
526,Agent 4072,0.0,0
526,Agent 4073,0.0,0
526,Agent 4074,0.0,0
526,Agent 4060,120766.330029888,1
527,Agent 4060,0.0,1
527,Agent 4075,0.0,0
527,Agent 4076,0.0,0
527,Agent 4077,0.0,0
527,Agent 4078,0.0,0
527,Agent 4079,0.0,0
527,Agent 4080,0.0,0
527,Agent 4081,142490.0,1
527,Agent 4082,0.0,0
527,Agent 4069,39812.587195217915,1
528,Agent 4069,0.0,1
528,Agent 4083,0.0,0
528,Agent 4084,0.0,0
528,Agent 4085,0.0,0
528,Agent 4086,0.0,0
528,Agent 4087,0.0,0
528,Agent 4088,0.0,0
528,Agent 4089,0.0,0
528,Agent 4090,0.0,0
528,Agent 4081,262302.0,2
529,Agent 4091,0.0,0
529,Agent 4092,0.0,0
529,Agent 4093,0.0,0
529,Agent 4094,0.0,0
529,Agent 4095,0.0,0
529,Agent 4096,229768.0,1
529,Agent 4097,0.0,0
529,Agent 4098,0.0,0
529,Agent 4099,0.0,0
529,Agent 4081,122534.0,2
530,Agent 4102,403.52255999999943,0
530,Agent 4103,403.52255999999943,0
530,Agent 4104,403.52255999999943,0
530,Agent 4105,403.52255999999943,0
530,Agent 4106,403.52255999999875,0
530,Agent 4107,403.5225599999992,0
530,Agent 4096,220171.52255999998,1
530,Agent 4081,112937.52256,2
530,Agent 4100,403.52255999999943,0
530,Agent 4101,96367.52256,1
531,Agent 4103,0.0,0
531,Agent 4104,0.0,0
531,Agent 4105,0.0,0
531,Agent 4106,0.0,0
531,Agent 4107,0.0,0
531,Agent 4096,16386.990976,1
531,Agent 4081,0.0,2
531,Agent 4100,0.0,0
531,Agent 4101,415912.0,2
531,Agent 4102,0.0,0
532,Agent 4101,243758.4,2
532,Agent 4108,0.0,0
532,Agent 4109,0.0,0
532,Agent 4110,0.0,0
532,Agent 4111,0.0,0
532,Agent 4112,268540.0,1
532,Agent 4113,0.0,0
532,Agent 4114,0.0,0
532,Agent 4115,0.0,0
532,Agent 4096,0.0,1
533,Agent 4116,0.0,0
533,Agent 4117,192044.0,1
533,Agent 4118,0.0,0
533,Agent 4119,0.0,0
533,Agent 4120,0.0,0
533,Agent 4121,0.0,0
533,Agent 4122,0.0,0
533,Agent 4123,0.0,0
533,Agent 4101,102729.15199999999,2
533,Agent 4112,127510.75199999998,1
534,Agent 4101,0.0,2
534,Agent 4112,3576.9519999999757,1
534,Agent 4124,0.0,0
534,Agent 4125,197241.0,1
534,Agent 4126,0.0,0
534,Agent 4127,0.0,0
534,Agent 4128,0.0,0
534,Agent 4129,0.0,0
534,Agent 4130,0.0,0
534,Agent 4117,68110.2,1
535,Agent 4125,163085.9,1
535,Agent 4117,33955.1,1
535,Agent 4131,0.0,0
535,Agent 4132,0.0,0
535,Agent 4133,0.0,0
535,Agent 4134,0.0,0
535,Agent 4135,0.0,0
535,Agent 4136,0.0,0
535,Agent 4137,0.0,0
535,Agent 4112,107832.0,2
536,Agent 4117,236161.0,2
536,Agent 4112,0.0,2
536,Agent 4138,0.0,0
536,Agent 4139,0.0,0
536,Agent 4140,0.0,0
536,Agent 4141,0.0,0
536,Agent 4142,0.0,0
536,Agent 4143,0.0,0
536,Agent 4144,0.0,0
536,Agent 4125,22174.366199999997,1
537,Agent 4125,0.0,1
537,Agent 4145,0.0,0
537,Agent 4146,0.0,0
537,Agent 4147,0.0,0
537,Agent 4148,0.0,0
537,Agent 4149,0.0,0
537,Agent 4150,0.0,0
537,Agent 4151,0.0,0
537,Agent 4152,0.0,0
537,Agent 4117,338334.86,3
538,Agent 4153,0.0,0
538,Agent 4154,0.0,0
538,Agent 4155,227955.0,1
538,Agent 4156,0.0,0
538,Agent 4157,0.0,0
538,Agent 4158,0.0,0
538,Agent 4159,0.0,0
538,Agent 4160,0.0,0
538,Agent 4161,0.0,0
538,Agent 4117,200378.916,3
539,Agent 4117,0.0,3
539,Agent 4162,0.0,0
539,Agent 4163,0.0,0
539,Agent 4164,0.0,0
539,Agent 4165,0.0,0
539,Agent 4166,0.0,0
539,Agent 4167,0.0,0
539,Agent 4168,0.0,0
539,Agent 4169,190279.0,1
539,Agent 4155,13329.962664960001,1
540,Agent 4155,4.547473508864641e-13,1
540,Agent 4170,0.0,0
540,Agent 4171,0.0,0
540,Agent 4172,0.0,0
540,Agent 4173,0.0,0
540,Agent 4174,0.0,0
540,Agent 4175,0.0,0
540,Agent 4176,0.0,0
540,Agent 4177,0.0,0
540,Agent 4169,283607.03733504005,2
541,Agent 4178,0.0,0
541,Agent 4179,0.0,0
541,Agent 4180,0.0,0
541,Agent 4181,0.0,0
541,Agent 4182,0.0,0
541,Agent 4183,0.0,0
541,Agent 4184,100962.0,1
541,Agent 4185,0.0,0
541,Agent 4186,0.0,0
541,Agent 4169,136322.51866752002,2
542,Agent 4169,126322.51866752002,2
542,Agent 4187,0.0,0
542,Agent 4188,0.0,0
542,Agent 4189,99891.0,1
542,Agent 4190,0.0,0
542,Agent 4191,0.0,0
542,Agent 4192,0.0,0
542,Agent 4193,0.0,0
542,Agent 4194,0.0,0
542,Agent 4184,90962.0,1
543,Agent 4189,360743.0,2
543,Agent 4184,0.0,1
543,Agent 4195,0.0,0
543,Agent 4196,0.0,0
543,Agent 4197,0.0,0
543,Agent 4198,0.0,0
543,Agent 4199,0.0,0
543,Agent 4200,0.0,0
543,Agent 4201,0.0,0
543,Agent 4169,26431.518667520024,2
544,Agent 4169,0.0,2
544,Agent 4202,0.0,0
544,Agent 4203,0.0,0
544,Agent 4204,0.0,0
544,Agent 4205,0.0,0
544,Agent 4206,0.0,0
544,Agent 4207,0.0,0
544,Agent 4208,0.0,0
544,Agent 4209,0.0,0
544,Agent 4189,467173.009233184,3
545,Agent 4210,0.0,0
545,Agent 4211,0.0,0
545,Agent 4212,0.0,0
545,Agent 4213,283830.0,1
545,Agent 4214,0.0,0
545,Agent 4215,0.0,0
545,Agent 4216,0.0,0
545,Agent 4217,0.0,0
545,Agent 4218,0.0,0
545,Agent 4189,104963.56052732556,3
546,Agent 4189,0.0,3
546,Agent 4219,0.0,0
546,Agent 4220,112188.0,1
546,Agent 4221,0.0,0
546,Agent 4222,0.0,0
546,Agent 4223,0.0,0
546,Agent 4224,0.0,0
546,Agent 4225,0.0,0
546,Agent 4226,0.0,0
546,Agent 4213,69270.11747344187,1
547,Agent 4213,39989.178231409314,1
547,Agent 4227,0.0,0
547,Agent 4228,118678.0,1
547,Agent 4229,0.0,0
547,Agent 4230,0.0,0
547,Agent 4231,0.0,0
547,Agent 4232,0.0,0
547,Agent 4233,0.0,0
547,Agent 4234,0.0,0
547,Agent 4220,82907.06075796744,1
548,Agent 4220,0.0,1
548,Agent 4235,0.0,0
548,Agent 4236,0.0,0
548,Agent 4237,0.0,0
548,Agent 4238,0.0,0
548,Agent 4239,137548.0,1
548,Agent 4240,0.0,0
548,Agent 4241,0.0,0
548,Agent 4213,0.0,1
548,Agent 4228,8942.73481050814,1
549,Agent 4228,0.0,1
549,Agent 4242,0.0,0
549,Agent 4243,0.0,0
549,Agent 4244,54078.0,1
549,Agent 4245,0.0,0
549,Agent 4246,0.0,0
549,Agent 4247,0.0,0
549,Agent 4248,0.0,0
549,Agent 4249,0.0,0
549,Agent 4239,172410.968,2
550,Agent 4250,0.0,0
550,Agent 4251,0.0,0
550,Agent 4252,139278.0,1
550,Agent 4253,0.0,0
550,Agent 4254,0.0,0
550,Agent 4255,0.0,0
550,Agent 4256,0.0,0
550,Agent 4257,0.0,0
550,Agent 4244,0.0,1
550,Agent 4239,31086.905855999998,2
551,Agent 4258,0.0,0
551,Agent 4259,0.0,0
551,Agent 4260,0.0,0
551,Agent 4261,0.0,0
551,Agent 4262,0.0,0
551,Agent 4263,103661.0,1
551,Agent 4264,0.0,0
551,Agent 4265,0.0,0
551,Agent 4252,113207.18272512,1
551,Agent 4239,5016.088581119999,2
552,Agent 4239,172796.0,3
552,Agent 4266,0.0,0
552,Agent 4267,0.0,0
552,Agent 4268,0.0,0
552,Agent 4269,0.0,0
552,Agent 4270,0.0,0
552,Agent 4271,0.0,0
552,Agent 4272,0.0,0
552,Agent 4263,4608.332474479612,1
552,Agent 4252,14154.515199599617,1
553,Agent 4263,0.0,1
553,Agent 4252,0.0,1
553,Agent 4273,0.0,0
553,Agent 4274,0.0,0
553,Agent 4275,0.0,0
553,Agent 4276,0.0,0
553,Agent 4277,0.0,0
553,Agent 4278,165571.0,1
553,Agent 4279,0.0,0
553,Agent 4239,86388.52449039566,3
554,Agent 4239,76138.52449039566,3
554,Agent 4280,0.0,0
554,Agent 4281,0.0,0
554,Agent 4282,0.0,0
554,Agent 4283,50250.0,1
554,Agent 4284,50250.0,1
554,Agent 4285,0.0,0
554,Agent 4286,0.0,0
554,Agent 4287,0.0,0
554,Agent 4278,155321.0,1
555,Agent 4288,0.0,0
555,Agent 4289,0.0,0
555,Agent 4290,0.0,0
555,Agent 4291,241591.0,1
555,Agent 4292,0.0,0
555,Agent 4293,0.0,0
555,Agent 4239,0.0,3
555,Agent 4283,0.0,1
555,Agent 4284,0.0,1
555,Agent 4278,63587.14288567231,1
556,Agent 4278,0.0,1
556,Agent 4294,0.0,0
556,Agent 4295,0.0,0
556,Agent 4296,158357.0,1
556,Agent 4297,0.0,0
556,Agent 4298,0.0,0
556,Agent 4299,0.0,0
556,Agent 4300,0.0,0
556,Agent 4301,0.0,0
556,Agent 4291,54437.03999999999,1
557,Agent 4291,0.0,1
557,Agent 4302,0.0,0
557,Agent 4303,0.0,0
557,Agent 4304,0.0,0
557,Agent 4305,0.0,0
557,Agent 4306,124339.0,1
557,Agent 4307,0.0,0
557,Agent 4308,0.0,0
557,Agent 4309,0.0,0
557,Agent 4296,86790.42176,1
558,Agent 4296,0.0,1
558,Agent 4310,0.0,0
558,Agent 4311,0.0,0
558,Agent 4312,0.0,0
558,Agent 4313,0.0,0
558,Agent 4314,171990.0,1
558,Agent 4315,0.0,0
558,Agent 4316,0.0,0
558,Agent 4317,0.0,0
558,Agent 4306,15138.757824,1
559,Agent 4306,0.0,1
559,Agent 4318,0.0,0
559,Agent 4319,0.0,0
559,Agent 4320,0.0,0
559,Agent 4321,0.0,0
559,Agent 4322,0.0,0
559,Agent 4323,0.0,0
559,Agent 4324,0.0,0
559,Agent 4325,0.0,0
559,Agent 4314,267128.314,2
560,Agent 4326,0.0,0
560,Agent 4327,0.0,0
560,Agent 4328,0.0,0
560,Agent 4329,0.0,0
560,Agent 4330,0.0,0
560,Agent 4331,0.0,0
560,Agent 4332,0.0,0
560,Agent 4333,0.0,0
560,Agent 4334,0.0,0
560,Agent 4314,357127.46608000004,3
561,Agent 4335,98935.272,1
561,Agent 4336,118.27199999999976,0
561,Agent 4337,118.27199999999903,0
561,Agent 4338,118.27200000000019,0
561,Agent 4339,118.27199999999948,0
561,Agent 4340,118.27199999999903,0
561,Agent 4341,118.27199999999903,0
561,Agent 4342,118.27199999999903,0
561,Agent 4343,118.27199999999903,0
561,Agent 4314,347245.73808000004,3
562,Agent 4336,0.0,0
562,Agent 4337,0.0,0
562,Agent 4338,0.0,0
562,Agent 4339,99981.0,1
562,Agent 4340,0.0,0
562,Agent 4341,0.0,0
562,Agent 4342,0.0,0
562,Agent 4343,0.0,0
562,Agent 4314,187458.26433600002,3
562,Agent 4335,0.0,1
563,Agent 4314,63345.62117217601,3
563,Agent 4344,0.0,0
563,Agent 4345,0.0,0
563,Agent 4346,0.0,0
563,Agent 4347,0.0,0
563,Agent 4348,0.0,0
563,Agent 4349,0.0,0
563,Agent 4350,0.0,0
563,Agent 4351,0.0,0
563,Agent 4339,304092.0,2
564,Agent 4339,257939.84244980733,2
564,Agent 4352,0.0,0
564,Agent 4353,0.0,0
564,Agent 4354,0.0,0
564,Agent 4355,0.0,0
564,Agent 4356,0.0,0
564,Agent 4357,0.0,0
564,Agent 4358,111172.0,1
564,Agent 4359,0.0,0
564,Agent 4314,17193.463621983363,3
565,Agent 4314,85302.0,4
565,Agent 4360,0.0,0
565,Agent 4361,0.0,0
565,Agent 4362,0.0,0
565,Agent 4363,0.0,0
565,Agent 4364,0.0,0
565,Agent 4365,0.0,0
565,Agent 4366,52562.0,1
565,Agent 4339,196249.96401590458,2
565,Agent 4358,49482.12156609727,1
566,Agent 4358,0.0,1
566,Agent 4367,0.0,0
566,Agent 4368,0.0,0
566,Agent 4369,0.0,0
566,Agent 4370,0.0,0
566,Agent 4371,0.0,0
566,Agent 4372,0.0,0
566,Agent 4314,0.0,4
566,Agent 4366,290585.0,2
566,Agent 4339,30665.501218587742,2
567,Agent 4339,0.0,2
567,Agent 4373,0.0,0
567,Agent 4374,114375.0,1
567,Agent 4375,0.0,0
567,Agent 4376,0.0,0
567,Agent 4377,0.0,0
567,Agent 4378,0.0,0
567,Agent 4379,0.0,0
567,Agent 4380,0.0,0
567,Agent 4366,230783.30855231773,2
568,Agent 4366,141109.31747348333,2
568,Agent 4381,0.0,0
568,Agent 4382,0.0,0
568,Agent 4383,0.0,0
568,Agent 4384,139496.0,1
568,Agent 4385,0.0,0
568,Agent 4386,0.0,0
568,Agent 4387,0.0,0
568,Agent 4388,0.0,0
568,Agent 4374,24701.0089211656,1
569,Agent 4384,1860.1229010158822,1
569,Agent 4374,0.0,1
569,Agent 4389,0.0,0
569,Agent 4390,0.0,0
569,Agent 4391,0.0,0
569,Agent 4392,0.0,0
569,Agent 4393,0.0,0
569,Agent 4394,0.0,0
569,Agent 4395,0.0,0
569,Agent 4366,373445.4403744992,3
570,Agent 4396,0.0,0
570,Agent 4397,123794.0,1
570,Agent 4398,0.0,0
570,Agent 4399,0.0,0
570,Agent 4400,0.0,0
570,Agent 4401,0.0,0
570,Agent 4402,0.0,0
570,Agent 4403,0.0,0
570,Agent 4384,0.0,1
570,Agent 4366,82877.72408426231,3
571,Agent 4404,0.0,0
571,Agent 4405,0.0,0
571,Agent 4407,0.0,0
571,Agent 4408,0.0,0
571,Agent 4409,0.0,0
571,Agent 4410,0.0,0
571,Agent 4411,113480.0,1
571,Agent 4397,80613.4,1
572,Agent 4397,0.0,1
572,Agent 4412,0.0,0
572,Agent 4413,141574.0,1
572,Agent 4414,0.0,0
572,Agent 4415,0.0,0
572,Agent 4416,0.0,0
572,Agent 4417,0.0,0
572,Agent 4418,0.0,0
572,Agent 4419,0.0,0
572,Agent 4411,24032.364000000005,1
573,Agent 4411,0.0,1
573,Agent 4420,0.0,0
573,Agent 4421,0.0,0
573,Agent 4422,0.0,0
573,Agent 4424,0.0,0
573,Agent 4425,115395.0,1
573,Agent 4426,0.0,0
573,Agent 4427,0.0,0
573,Agent 4413,83323.02356,1
574,Agent 4428,0.0,0
574,Agent 4429,0.0,0
574,Agent 4430,94198.0,1
574,Agent 4431,0.0,0
574,Agent 4432,0.0,0
574,Agent 4433,0.0,0
574,Agent 4434,0.0,0
574,Agent 4435,0.0,0
574,Agent 4413,69175.02356,1
575,Agent 4436,0.0,0
575,Agent 4437,0.0,0
575,Agent 4438,0.0,0
575,Agent 4439,0.0,0
575,Agent 4440,0.0,0
575,Agent 4441,111314.0,1
575,Agent 4443,0.0,0
575,Agent 4413,5042.557294207996,1
576,Agent 4441,81051.19999999998,1
576,Agent 4413,0.0,1
576,Agent 4444,0.0,0
576,Agent 4445,0.0,0
576,Agent 4446,0.0,0
576,Agent 4447,115304.0,1
576,Agent 4448,0.0,0
576,Agent 4449,0.0,0
576,Agent 4450,0.0,0
576,Agent 4451,0.0,0
577,Agent 4452,0.0,0
577,Agent 4453,0.0,0
577,Agent 4454,0.0,0
577,Agent 4455,0.0,0
577,Agent 4456,0.0,0
577,Agent 4457,124349.0,1
577,Agent 4458,0.0,0
577,Agent 4459,0.0,0
577,Agent 4441,0.0,1
577,Agent 4447,10275.840000000004,1
578,Agent 4464,14.133657600000333,0
578,Agent 4465,14.133657600001243,0
578,Agent 4466,14.133657600001243,0
578,Agent 4467,14.133657600001243,0
578,Agent 4457,114363.1336576,1
578,Agent 4447,100147.9736576,2
578,Agent 4460,14.133657600001982,0
578,Agent 4461,14.133657600000845,0
578,Agent 4462,14.133657600001243,0
578,Agent 4463,14.133657599999822,0
579,Agent 4468,0.0,0
579,Agent 4469,0.0,0
579,Agent 4470,0.0,0
579,Agent 4471,0.0,0
579,Agent 4472,0.0,0
579,Agent 4473,167232.0,1
579,Agent 4474,0.0,0
579,Agent 4475,0.0,0
579,Agent 4457,31174.626068095997,1
579,Agent 4447,16959.466068096,2
580,Agent 4457,0.0,1
580,Agent 4447,0.0,2
580,Agent 4476,118034.0,1
580,Agent 4477,0.0,0
580,Agent 4478,0.0,0
580,Agent 4479,0.0,0
580,Agent 4480,0.0,0
580,Agent 4481,0.0,0
580,Agent 4482,0.0,0
580,Agent 4473,43873.92,1
581,Agent 4473,14479.392,1
581,Agent 4483,0.0,0
581,Agent 4484,119215.0,1
581,Agent 4485,0.0,0
581,Agent 4486,0.0,0
581,Agent 4487,0.0,0
581,Agent 4488,0.0,0
581,Agent 4489,0.0,0
581,Agent 4490,0.0,0
581,Agent 4476,88639.472,1
582,Agent 4484,24460.42240000001,1
582,Agent 4476,180233.0,2
582,Agent 4491,0.0,0
582,Agent 4492,87639.0,1
582,Agent 4493,0.0,0
582,Agent 4494,0.0,0
582,Agent 4495,0.0,0
582,Agent 4496,0.0,0
582,Agent 4497,0.0,0
582,Agent 4473,0.0,1
583,Agent 4492,0.0,1
583,Agent 4498,0.0,0
583,Agent 4499,0.0,0
583,Agent 4500,0.0,0
583,Agent 4501,0.0,0
583,Agent 4502,0.0,0
583,Agent 4503,0.0,0
583,Agent 4504,0.0,0
583,Agent 4484,0.0,1
583,Agent 4476,362330.0111296,3
584,Agent 4505,0.0,0
584,Agent 4506,0.0,0
584,Agent 4507,0.0,0
584,Agent 4508,0.0,0
584,Agent 4509,0.0,0
584,Agent 4510,0.0,0
584,Agent 4511,0.0,0
584,Agent 4512,0.0,0
584,Agent 4513,171235.0,1
584,Agent 4476,84328.32267110402,3
585,Agent 4476,0.0,3
585,Agent 4514,0.0,0
585,Agent 4515,127535.0,1
585,Agent 4516,0.0,0
585,Agent 4517,127535.0,1
585,Agent 4518,0.0,0
585,Agent 4519,0.0,0
585,Agent 4520,0.0,0
585,Agent 4521,0.0,0
585,Agent 4513,48295.5,1
586,Agent 4517,0.0,1
586,Agent 4513,0.0,1
586,Agent 4522,0.0,0
586,Agent 4523,0.0,0
586,Agent 4524,0.0,0
586,Agent 4525,145332.0,1
586,Agent 4526,0.0,0
586,Agent 4527,0.0,0
586,Agent 4528,0.0,0
586,Agent 4515,0.0,1
587,Agent 4529,0.0,0
587,Agent 4530,138256.0,1
587,Agent 4531,0.0,0
587,Agent 4532,0.0,0
587,Agent 4533,0.0,0
587,Agent 4534,0.0,0
587,Agent 4535,0.0,0
587,Agent 4536,0.0,0
587,Agent 4537,0.0,0
587,Agent 4525,48538.0,1
588,Agent 4525,30032.4,1
