Game Number,Agent Name,Balance,Games Won
509,Agent 3942,293.3760000000002,0
509,Agent 3929,161696.376,1
509,Agent 3920,25438.024000000005,1
509,Agent 3935,293.376,0
509,Agent 3936,293.376,0
510,Agent 3941,235213.0,2
510,Agent 3929,25667.11495999999,1
510,Agent 3943,10000,0
510,Agent 3944,10000,0
510,Agent 3945,10000,0
510,Agent 3946,10000,0
510,Agent 3947,10000,0
510,Agent 3948,10000,0
510,Agent 3949,10000,0
510,Agent 3950,10000,0
511,Agent 3943,116629.0,1
511,Agent 3941,99041.5356224,2
511,Agent 3951,10000,0
511,Agent 3952,10000,0
511,Agent 3953,10000,0
511,Agent 3954,10000,0
511,Agent 3955,10000,0
511,Agent 3956,10000,0
511,Agent 3957,10000,0
511,Agent 3958,10000,0
512,Agent 3953,39517.0,1
512,Agent 3957,39517.0,1
512,Agent 3943,38607.96835701761,1
512,Agent 3941,178026.5039794176,3
512,Agent 3959,10000,0
512,Agent 3960,10000,0
512,Agent 3961,10000,0
512,Agent 3962,10000,0
512,Agent 3963,10000,0
512,Agent 3964,10000,0
513,Agent 3953,242859.0,2
513,Agent 3941,56404.676629493355,3
513,Agent 3965,10000,0
513,Agent 3966,10000,0
513,Agent 3967,10000,0
513,Agent 3968,10000,0
513,Agent 3969,10000,0
513,Agent 3970,10000,0
513,Agent 3971,10000,0
513,Agent 3972,10000,0
514,Agent 3953,117173.5,2
514,Agent 3972,262090.0,1
514,Agent 3973,10000,0
514,Agent 3974,10000,0
514,Agent 3975,10000,0
514,Agent 3976,10000,0
514,Agent 3977,10000,0
514,Agent 3978,10000,0
514,Agent 3979,10000,0
514,Agent 3980,10000,0
515,Agent 3976,206117.0,1
515,Agent 3972,85057.05599999998,1
515,Agent 3981,10000,0
515,Agent 3982,10000,0
515,Agent 3983,10000,0
515,Agent 3984,10000,0
515,Agent 3985,10000,0
515,Agent 3986,10000,0
515,Agent 3987,10000,0
515,Agent 3988,10000,0
516,Agent 3972,275906.0,2
516,Agent 3976,95267.68992,1
516,Agent 3989,10000,0
516,Agent 3990,10000,0
516,Agent 3991,10000,0
516,Agent 3992,10000,0
516,Agent 3993,10000,0
516,Agent 3994,10000,0
516,Agent 3995,10000,0
516,Agent 3996,10000,0
517,Agent 3991,270596.0,1
517,Agent 3972,180577.6,2
517,Agent 3997,10000,0
517,Agent 3998,10000,0
517,Agent 3999,10000,0
517,Agent 4000,10000,0
517,Agent 4001,10000,0
517,Agent 4002,10000,0
517,Agent 4003,10000,0
517,Agent 4004,10000,0
518,Agent 4004,137723.0,1
518,Agent 3991,208039.072,1
518,Agent 3972,118020.67200000002,2
518,Agent 4005,10000,0
518,Agent 4006,10000,0
518,Agent 4007,10000,0
518,Agent 4008,10000,0
518,Agent 4009,10000,0
518,Agent 4010,10000,0
518,Agent 4011,10000,0
519,Agent 4010,138961.0,1
519,Agent 3991,8455.609151999983,1
519,Agent 4012,10000,0
519,Agent 4013,10000,0
519,Agent 4014,10000,0
519,Agent 4015,10000,0
519,Agent 4016,10000,0
519,Agent 4017,10000,0
519,Agent 4018,10000,0
519,Agent 4019,10000,0
520,Agent 4013,175079.0,1
520,Agent 4010,41869.632000000005,1
520,Agent 4020,10000,0
520,Agent 4021,10000,0
520,Agent 4022,10000,0
520,Agent 4023,10000,0
520,Agent 4024,10000,0
520,Agent 4025,10000,0
520,Agent 4026,10000,0
520,Agent 4027,10000,0
521,Agent 4013,296948.04,2
521,Agent 4028,10000,0
521,Agent 4029,10000,0
521,Agent 4030,10000,0
521,Agent 4031,10000,0
521,Agent 4032,10000,0
521,Agent 4033,10000,0
521,Agent 4034,10000,0
521,Agent 4035,10000,0
521,Agent 4036,10000,0
522,Agent 4032,136138.0,1
522,Agent 4013,250809.51599999997,2
522,Agent 4037,10000,0
522,Agent 4038,10000,0
522,Agent 4039,10000,0
522,Agent 4040,10000,0
522,Agent 4041,10000,0
522,Agent 4042,10000,0
522,Agent 4043,10000,0
522,Agent 4044,10000,0
523,Agent 4013,148493.15747599996,2
523,Agent 4039,167552.0,1
523,Agent 4032,33821.641476000004,1
523,Agent 4045,10000,0
523,Agent 4046,10000,0
523,Agent 4047,10000,0
523,Agent 4048,10000,0
523,Agent 4049,10000,0
523,Agent 4050,10000,0
523,Agent 4051,10000,0
524,Agent 4013,118764.92636899995,2
524,Agent 4039,137823.768893,1
524,Agent 4032,163276.410369,2
524,Agent 4052,10000,0
524,Agent 4053,10000,0
524,Agent 4054,10000,0
524,Agent 4055,10000,0
524,Agent 4056,10000,0
524,Agent 4057,10000,0
524,Agent 4058,10000,0
525,Agent 4039,3214.780760315567,1
525,Agent 4032,28667.422236315535,2
525,Agent 4053,142593.0,1
525,Agent 4059,10000,0
525,Agent 4060,10000,0
525,Agent 4061,10000,0
525,Agent 4062,10000,0
525,Agent 4063,10000,0
525,Agent 4064,10000,0
525,Agent 4065,10000,0
526,Agent 4060,114927.0,1
526,Agent 4053,28189.45979885844,1
526,Agent 4066,10000,0
526,Agent 4067,10000,0
526,Agent 4068,10000,0
526,Agent 4069,10000,0
526,Agent 4070,10000,0
526,Agent 4071,10000,0
526,Agent 4072,10000,0
526,Agent 4073,10000,0
527,Agent 4053,10905.45979885844,1
527,Agent 4073,105876.0,1
527,Agent 4060,97643.0,1
527,Agent 4074,10000,0
527,Agent 4075,10000,0
527,Agent 4076,10000,0
527,Agent 4077,10000,0
527,Agent 4078,10000,0
527,Agent 4079,10000,0
527,Agent 4080,10000,0
528,Agent 4073,146328.30804022832,2
528,Agent 4060,30472.308040228323,1
528,Agent 4078,107623.0,1
528,Agent 4081,10000,0
528,Agent 4082,10000,0
528,Agent 4083,10000,0
528,Agent 4084,10000,0
528,Agent 4085,10000,0
528,Agent 4086,10000,0
528,Agent 4087,10000,0
529,Agent 4073,40240.30914574613,2
529,Agent 4060,186810.0,2
529,Agent 4078,1535.0011055178038,1
529,Agent 4088,10000,0
529,Agent 4089,10000,0
529,Agent 4090,10000,0
529,Agent 4091,10000,0
529,Agent 4092,10000,0
529,Agent 4093,10000,0
529,Agent 4094,10000,0
530,Agent 4060,121239.0,2
530,Agent 4094,101475.0,1
530,Agent 4095,10000,0
530,Agent 4096,10000,0
530,Agent 4097,10000,0
530,Agent 4098,10000,0
530,Agent 4099,10000,0
530,Agent 4100,10000,0
530,Agent 4101,10000,0
530,Agent 4102,10000,0
531,Agent 4094,30381.155999999988,1
531,Agent 4100,170579.0,1
531,Agent 4060,50145.156,2
531,Agent 4103,10000,0
531,Agent 4104,10000,0
531,Agent 4105,10000,0
531,Agent 4106,10000,0
531,Agent 4107,10000,0
531,Agent 4108,10000,0
531,Agent 4109,10000,0
532,Agent 4094,234479.0,2
532,Agent 4100,27720.228264960006,1
532,Agent 4110,10000,0
532,Agent 4111,10000,0
532,Agent 4112,10000,0
532,Agent 4113,10000,0
532,Agent 4114,10000,0
532,Agent 4115,10000,0
532,Agent 4116,10000,0
532,Agent 4117,10000,0
533,Agent 4115,116136.0,1
533,Agent 4094,150772.5480429056,2
533,Agent 4118,10000,0
533,Agent 4119,10000,0
533,Agent 4120,10000,0
533,Agent 4121,10000,0
533,Agent 4122,10000,0
533,Agent 4123,10000,0
533,Agent 4124,10000,0
533,Agent 4125,10000,0
534,Agent 4094,79126.33323861504,2
534,Agent 4123,183073.0,1
534,Agent 4115,44489.78519570944,1
534,Agent 4126,10000,0
534,Agent 4127,10000,0
534,Agent 4128,10000,0
534,Agent 4129,10000,0
534,Agent 4130,10000,0
534,Agent 4131,10000,0
534,Agent 4132,10000,0
535,Agent 4123,78149.56444128716,1
535,Agent 4131,166992.0,1
535,Agent 4133,10000,0
535,Agent 4134,10000,0
535,Agent 4135,10000,0
535,Agent 4136,10000,0
535,Agent 4137,10000,0
535,Agent 4138,10000,0
535,Agent 4139,10000,0
535,Agent 4140,10000,0
536,Agent 4131,92483.21422348513,1
536,Agent 4134,159122.0,1
536,Agent 4123,3640.7786647722937,1
536,Agent 4141,10000,0
536,Agent 4142,10000,0
536,Agent 4143,10000,0
536,Agent 4144,10000,0
536,Agent 4145,10000,0
536,Agent 4146,10000,0
536,Agent 4147,10000,0
537,Agent 4145,120075.0,1
537,Agent 4134,14404.573382878734,1
537,Agent 4148,10000,0
537,Agent 4149,10000,0
537,Agent 4150,10000,0
537,Agent 4151,10000,0
537,Agent 4152,10000,0
537,Agent 4153,10000,0
537,Agent 4154,10000,0
537,Agent 4155,10000,0
538,Agent 4151,115412.0,1
538,Agent 4145,99067.5,1
538,Agent 4156,10000,0
538,Agent 4157,10000,0
538,Agent 4158,10000,0
538,Agent 4159,10000,0
538,Agent 4160,10000,0
538,Agent 4161,10000,0
538,Agent 4162,10000,0
538,Agent 4163,10000,0
539,Agent 4151,205041.14022399997,2
539,Agent 4145,89108.64022399999,1
539,Agent 4164,10000,0
539,Agent 4165,10000,0
539,Agent 4166,10000,0
539,Agent 4167,10000,0
539,Agent 4168,10000,0
539,Agent 4169,10000,0
539,Agent 4170,10000,0
539,Agent 4171,10000,0
540,Agent 4171,105876.0,1
540,Agent 4151,151844.820112,2
540,Agent 4145,35912.320111999994,1
540,Agent 4172,10000,0
540,Agent 4173,10000,0
540,Agent 4174,10000,0
540,Agent 4175,10000,0
540,Agent 4176,10000,0
540,Agent 4177,10000,0
540,Agent 4178,10000,0
541,Agent 4151,52885.873063935986,2
541,Agent 4178,53031.0,1
541,Agent 4171,257715.052951936,2
541,Agent 4179,10000,0
541,Agent 4180,10000,0
541,Agent 4181,10000,0
541,Agent 4182,10000,0
541,Agent 4183,10000,0
541,Agent 4184,10000,0
541,Agent 4185,10000,0
542,Agent 4185,314920.0,1
542,Agent 4171,51283.4076451418,2
542,Agent 4186,10000,0
542,Agent 4187,10000,0
542,Agent 4188,10000,0
542,Agent 4189,10000,0
542,Agent 4190,10000,0
542,Agent 4191,10000,0
542,Agent 4192,10000,0
542,Agent 4193,10000,0
543,Agent 4171,70863.0,3
543,Agent 4191,70863.0,1
543,Agent 4192,70863.0,1
543,Agent 4185,233612.8,1
543,Agent 4194,10000,0
543,Agent 4195,10000,0
543,Agent 4196,10000,0
543,Agent 4197,10000,0
543,Agent 4198,10000,0
543,Agent 4199,10000,0
544,Agent 4199,366154.0,1
544,Agent 4185,70023.84,1
544,Agent 4200,10000,0
544,Agent 4201,10000,0
544,Agent 4202,10000,0
544,Agent 4203,10000,0
544,Agent 4204,10000,0
544,Agent 4205,10000,0
544,Agent 4206,10000,0
544,Agent 4207,10000,0
545,Agent 4204,373324.0,1
545,Agent 4199,71426.8,1
545,Agent 4208,10000,0
545,Agent 4209,10000,0
545,Agent 4210,10000,0
545,Agent 4211,10000,0
545,Agent 4212,10000,0
545,Agent 4213,10000,0
545,Agent 4214,10000,0
545,Agent 4215,10000,0
546,Agent 4208,269561.0,1
546,Agent 4204,255189.2,1
546,Agent 4216,10000,0
546,Agent 4217,10000,0
546,Agent 4218,10000,0
546,Agent 4219,10000,0
546,Agent 4220,10000,0
546,Agent 4221,10000,0
546,Agent 4222,10000,0
546,Agent 4223,10000,0
547,Agent 4223,446871.0,1
547,Agent 4208,6056.831999999997,1
547,Agent 4224,10000,0
547,Agent 4225,10000,0
547,Agent 4226,10000,0
547,Agent 4227,10000,0
547,Agent 4228,10000,0
547,Agent 4229,10000,0
547,Agent 4230,10000,0
547,Agent 4231,10000,0
548,Agent 4231,96454.0,1
548,Agent 4223,436473.16192,1
548,Agent 4232,10000,0
548,Agent 4233,10000,0
548,Agent 4234,10000,0
548,Agent 4235,10000,0
548,Agent 4236,10000,0
548,Agent 4237,10000,0
548,Agent 4238,10000,0
548,Agent 4239,10000,0
549,Agent 4236,319364.0,1
549,Agent 4223,79261.83000288,1
549,Agent 4240,10000,0
549,Agent 4241,10000,0
549,Agent 4242,10000,0
549,Agent 4243,10000,0
549,Agent 4244,10000,0
549,Agent 4245,10000,0
549,Agent 4246,10000,0
549,Agent 4247,10000,0
550,Agent 4240,262533.0,1
550,Agent 4236,86436.93184,1
550,Agent 4248,10000,0
550,Agent 4249,10000,0
550,Agent 4250,10000,0
550,Agent 4251,10000,0
550,Agent 4252,10000,0
550,Agent 4253,10000,0
550,Agent 4254,10000,0
550,Agent 4255,10000,0
551,Agent 4254,328056.0,1
551,Agent 4240,100913.20000000001,1
551,Agent 4256,10000,0
551,Agent 4257,10000,0
551,Agent 4258,10000,0
551,Agent 4259,10000,0
551,Agent 4260,10000,0
551,Agent 4261,10000,0
551,Agent 4262,10000,0
551,Agent 4263,10000,0
552,Agent 4240,284291.0,2
552,Agent 4254,134806.56,1
552,Agent 4264,10000,0
552,Agent 4265,10000,0
552,Agent 4266,10000,0
552,Agent 4267,10000,0
552,Agent 4268,10000,0
552,Agent 4269,10000,0
552,Agent 4270,10000,0
552,Agent 4271,10000,0
553,Agent 4271,311502.0,1
553,Agent 4240,32829.1425,2
553,Agent 4272,10000,0
553,Agent 4273,10000,0
553,Agent 4274,10000,0
553,Agent 4275,10000,0
553,Agent 4276,10000,0
553,Agent 4277,10000,0
553,Agent 4278,10000,0
553,Agent 4279,10000,0
554,Agent 4278,275245.0,1
554,Agent 4271,73052.14000000001,1
554,Agent 4280,10000,0
554,Agent 4281,10000,0
554,Agent 4282,10000,0
554,Agent 4283,10000,0
554,Agent 4284,10000,0
554,Agent 4285,10000,0
554,Agent 4286,10000,0
554,Agent 4287,10000,0
555,Agent 4286,136128.0,1
555,Agent 4278,114446.465,1
555,Agent 4288,10000,0
555,Agent 4289,10000,0
555,Agent 4290,10000,0
555,Agent 4291,10000,0
555,Agent 4292,10000,0
555,Agent 4293,10000,0
555,Agent 4294,10000,0
555,Agent 4295,10000,0
556,Agent 4278,17310.106,1
556,Agent 4292,212721.0,1
556,Agent 4286,38991.641,1
556,Agent 4296,10000,0
556,Agent 4297,10000,0
556,Agent 4298,10000,0
556,Agent 4299,10000,0
556,Agent 4300,10000,0
556,Agent 4301,10000,0
556,Agent 4302,10000,0
557,Agent 4292,146998.61744,1
557,Agent 4297,139535.0,1
557,Agent 4303,10000,0
557,Agent 4304,10000,0
557,Agent 4305,10000,0
557,Agent 4306,10000,0
557,Agent 4307,10000,0
557,Agent 4308,10000,0
557,Agent 4309,10000,0
557,Agent 4310,10000,0
558,Agent 4297,14952.079536000005,1
558,Agent 4304,329165.0,1
558,Agent 4292,22415.696976,1
558,Agent 4311,10000,0
558,Agent 4312,10000,0
558,Agent 4313,10000,0
558,Agent 4314,10000,0
558,Agent 4315,10000,0
558,Agent 4316,10000,0
558,Agent 4317,10000,0
559,Agent 4304,256062.97696767998,1
559,Agent 4311,180469.0,1
559,Agent 4318,10000,0
559,Agent 4319,10000,0
559,Agent 4320,10000,0
559,Agent 4321,10000,0
559,Agent 4322,10000,0
559,Agent 4323,10000,0
559,Agent 4324,10000,0
559,Agent 4325,10000,0
560,Agent 4311,96650.10690969601,1
560,Agent 4325,247637.0,1
560,Agent 4304,172244.083877376,1
560,Agent 4326,10000,0
560,Agent 4327,10000,0
560,Agent 4328,10000,0
560,Agent 4329,10000,0
560,Agent 4330,10000,0
560,Agent 4331,10000,0
560,Agent 4332,10000,0
561,Agent 4330,173700.0,1
561,Agent 4325,57495.21056854937,1
561,Agent 4333,10000,0
561,Agent 4334,10000,0
561,Agent 4335,10000,0
561,Agent 4336,10000,0
561,Agent 4337,10000,0
561,Agent 4338,10000,0
561,Agent 4339,10000,0
561,Agent 4340,10000,0
562,Agent 4325,98994.0,2
562,Agent 4339,56369.0,1
562,Agent 4340,56369.0,1
562,Agent 4330,19892.124,1
562,Agent 4341,10000,0
562,Agent 4342,10000,0
562,Agent 4343,10000,0
562,Agent 4344,10000,0
562,Agent 4345,10000,0
562,Agent 4346,10000,0
563,Agent 4343,202491.0,1
563,Agent 4325,42147.39496352,2
563,Agent 4347,10000,0
563,Agent 4348,10000,0
563,Agent 4349,10000,0
563,Agent 4350,10000,0
563,Agent 4351,10000,0
563,Agent 4352,10000,0
563,Agent 4353,10000,0
563,Agent 4354,10000,0
564,Agent 4348,231833.0,1
564,Agent 4343,37121.8,1
564,Agent 4355,10000,0
564,Agent 4356,10000,0
564,Agent 4357,10000,0
564,Agent 4358,10000,0
564,Agent 4359,10000,0
564,Agent 4360,10000,0
564,Agent 4361,10000,0
564,Agent 4362,10000,0
565,Agent 4343,168082.0,2
565,Agent 4348,180871.776,1
565,Agent 4363,10000,0
565,Agent 4364,10000,0
565,Agent 4365,10000,0
565,Agent 4366,10000,0
565,Agent 4367,10000,0
565,Agent 4368,10000,0
565,Agent 4369,10000,0
565,Agent 4370,10000,0
566,Agent 4348,68440.21616000003,1
566,Agent 4366,129514.0,1
566,Agent 4343,55650.44016,2
566,Agent 4371,10000,0
566,Agent 4372,10000,0
566,Agent 4373,10000,0
566,Agent 4374,10000,0
566,Agent 4375,10000,0
566,Agent 4376,10000,0
566,Agent 4377,10000,0
567,Agent 4366,109992.231968,1
567,Agent 4343,36128.672128,2
567,Agent 4348,177483.44812800002,2
567,Agent 4378,10000,0
567,Agent 4379,10000,0
567,Agent 4380,10000,0
567,Agent 4381,10000,0
567,Agent 4382,10000,0
567,Agent 4383,10000,0
567,Agent 4384,10000,0
568,Agent 4343,176716.0,3
568,Agent 4348,64524.56148342401,2
568,Agent 4385,10000,0
568,Agent 4386,10000,0
568,Agent 4387,10000,0
568,Agent 4388,10000,0
568,Agent 4389,10000,0
568,Agent 4390,10000,0
568,Agent 4391,10000,0
568,Agent 4392,10000,0
569,Agent 4391,135308.0,1
569,Agent 4343,72081.69235392383,3
569,Agent 4393,10000,0
569,Agent 4394,10000,0
569,Agent 4395,10000,0
569,Agent 4396,10000,0
569,Agent 4397,10000,0
569,Agent 4398,10000,0
569,Agent 4399,10000,0
569,Agent 4400,10000,0
570,Agent 4398,179639.0,1
570,Agent 4391,32967.929721135195,1
570,Agent 4401,10000,0
570,Agent 4402,10000,0
570,Agent 4403,10000,0
570,Agent 4404,10000,0
570,Agent 4405,10000,0
570,Agent 4406,10000,0
570,Agent 4407,10000,0
570,Agent 4408,10000,0
571,Agent 4401,117607.0,1
571,Agent 4398,65097.024436643755,1
571,Agent 4409,10000,0
571,Agent 4410,10000,0
571,Agent 4411,10000,0
571,Agent 4412,10000,0
571,Agent 4413,10000,0
571,Agent 4414,10000,0
571,Agent 4415,10000,0
571,Agent 4416,10000,0
572,Agent 4416,134626.0,1
572,Agent 4401,42007.980450685,1
572,Agent 4417,10000,0
572,Agent 4418,10000,0
572,Agent 4419,10000,0
572,Agent 4420,10000,0
572,Agent 4421,10000,0
572,Agent 4422,10000,0
572,Agent 4423,10000,0
572,Agent 4424,10000,0
573,Agent 4419,205019.0,1
573,Agent 4416,25807.200000000004,1
573,Agent 4425,10000,0
573,Agent 4426,10000,0
573,Agent 4427,10000,0
573,Agent 4428,10000,0
573,Agent 4429,10000,0
573,Agent 4430,10000,0
573,Agent 4431,10000,0
573,Agent 4432,10000,0
574,Agent 4419,310825.472,2
574,Agent 4433,10000,0
574,Agent 4434,10000,0
574,Agent 4435,10000,0
574,Agent 4436,10000,0
574,Agent 4437,10000,0
574,Agent 4438,10000,0
574,Agent 4439,10000,0
574,Agent 4440,10000,0
574,Agent 4441,10000,0
575,Agent 4419,400824.56,3
575,Agent 4442,10000,0
575,Agent 4443,10000,0
575,Agent 4444,10000,0
575,Agent 4445,10000,0
575,Agent 4446,10000,0
575,Agent 4447,10000,0
575,Agent 4448,10000,0
575,Agent 4449,10000,0
575,Agent 4450,10000,0
576,Agent 4448,296461.0,1
576,Agent 4419,48590.82,3
576,Agent 4451,10000,0
576,Agent 4452,10000,0
576,Agent 4453,10000,0
576,Agent 4454,10000,0
576,Agent 4455,10000,0
576,Agent 4456,10000,0
576,Agent 4457,10000,0
576,Agent 4458,10000,0
577,Agent 4455,284844.0,1
577,Agent 4448,140207.1,1
577,Agent 4459,10000,0
577,Agent 4460,10000,0
577,Agent 4461,10000,0
577,Agent 4462,10000,0
577,Agent 4463,10000,0
577,Agent 4464,10000,0
577,Agent 4465,10000,0
577,Agent 4466,10000,0
578,Agent 4465,258874.0,1
578,Agent 4455,11534.36,1
578,Agent 4467,10000,0
578,Agent 4468,10000,0
578,Agent 4469,10000,0
578,Agent 4470,10000,0
578,Agent 4471,10000,0
578,Agent 4472,10000,0
578,Agent 4473,10000,0
578,Agent 4474,10000,0
579,Agent 4455,126964.0,2
579,Agent 4465,111721.7538,1
579,Agent 4475,10000,0
579,Agent 4476,10000,0
579,Agent 4477,10000,0
579,Agent 4478,10000,0
579,Agent 4479,10000,0
579,Agent 4480,10000,0
579,Agent 4481,10000,0
579,Agent 4482,10000,0
580,Agent 4465,91549.57842,1
580,Agent 4475,120344.0,1
580,Agent 4455,106791.82462,2
580,Agent 4483,10000,0
580,Agent 4484,10000,0
580,Agent 4485,10000,0
580,Agent 4486,10000,0
580,Agent 4487,10000,0
580,Agent 4488,10000,0
580,Agent 4489,10000,0
581,Agent 4487,100156.0,1
581,Agent 4465,8446.109955,1
581,Agent 4475,37240.531534999995,1
581,Agent 4455,23688.356155,2
581,Agent 4490,10000,0
581,Agent 4491,10000,0
581,Agent 4492,10000,0
581,Agent 4493,10000,0
581,Agent 4494,10000,0
581,Agent 4495,10000,0
582,Agent 4475,11112.1594605,1
582,Agent 4492,55452.0,1
582,Agent 4493,55452.0,1
582,Agent 4487,74027.62792550001,1
582,Agent 4496,10000,0
582,Agent 4497,10000,0
582,Agent 4498,10000,0
582,Agent 4499,10000,0
582,Agent 4500,10000,0
582,Agent 4501,10000,0
583,Agent 4499,193268.0,1
583,Agent 4487,8843.705755850011,1
583,Agent 4502,10000,0
583,Agent 4503,10000,0
583,Agent 4504,10000,0
583,Agent 4505,10000,0
583,Agent 4506,10000,0
583,Agent 4507,10000,0
583,Agent 4508,10000,0
583,Agent 4509,10000,0
584,Agent 4506,173209.0,1
584,Agent 4499,68608.51199999999,1
584,Agent 4510,10000,0
584,Agent 4511,10000,0
584,Agent 4512,10000,0
584,Agent 4513,10000,0
584,Agent 4514,10000,0
584,Agent 4515,10000,0
584,Agent 4516,10000,0
584,Agent 4517,10000,0
585,Agent 4515,139563.0,1
585,Agent 4506,52300.244000000006,1
585,Agent 4518,10000,0
585,Agent 4519,10000,0
585,Agent 4520,10000,0
585,Agent 4521,10000,0
585,Agent 4522,10000,0
585,Agent 4523,10000,0
585,Agent 4524,10000,0
585,Agent 4525,10000,0
586,Agent 4521,103972.0,1
586,Agent 4525,103972.0,1
586,Agent 4515,51134.0,1
586,Agent 4526,10000,0
586,Agent 4527,10000,0
586,Agent 4528,10000,0
586,Agent 4529,10000,0
586,Agent 4530,10000,0
586,Agent 4531,10000,0
586,Agent 4532,10000,0
587,Agent 4525,328825.2895616,2
587,Agent 4521,251.2895615999987,1
587,Agent 4533,10000,0
587,Agent 4534,10000,0
587,Agent 4535,10000,0
587,Agent 4536,10000,0
587,Agent 4537,10000,0
587,Agent 4538,10000,0
587,Agent 4539,10000,0
587,Agent 4540,10000,0
588,Agent 4538,90497.0,1
588,Agent 4525,318578.30076159997,2
588,Agent 4541,10000,0
588,Agent 4542,10000,0
588,Agent 4543,10000,0
588,Agent 4544,10000,0
588,Agent 4545,10000,0
588,Agent 4546,10000,0
588,Agent 4547,10000,0
588,Agent 4548,10000,0
589,Agent 4525,205273.17068543995,2
589,Agent 4548,283802.0,1
589,Agent 4549,10000,0
589,Agent 4550,10000,0
589,Agent 4551,10000,0
589,Agent 4552,10000,0
589,Agent 4553,10000,0
589,Agent 4554,10000,0
589,Agent 4555,10000,0
589,Agent 4556,10000,0
590,Agent 4548,253408.882931456,1
590,Agent 4554,140786.0,1
590,Agent 4525,174880.05361689595,2
590,Agent 4557,10000,0
590,Agent 4558,10000,0
590,Agent 4559,10000,0
590,Agent 4560,10000,0
590,Agent 4561,10000,0
590,Agent 4562,10000,0
590,Agent 4563,10000,0
591,Agent 4554,58718.7,1
591,Agent 4525,409013.753616896,3
591,Agent 4548,171341.582931456,1
591,Agent 4564,10000,0
591,Agent 4565,10000,0
591,Agent 4566,10000,0
591,Agent 4567,10000,0
591,Agent 4568,10000,0
591,Agent 4569,10000,0
591,Agent 4570,10000,0
592,Agent 4566,469534.0,1
592,Agent 4525,167241.92511123867,3
592,Agent 4571,10000,0
592,Agent 4572,10000,0
592,Agent 4573,10000,0
592,Agent 4574,10000,0
592,Agent 4575,10000,0
592,Agent 4576,10000,0
592,Agent 4577,10000,0
592,Agent 4578,10000,0
593,Agent 4572,311917.0,1
593,Agent 4566,138776.7509777522,1
593,Agent 4579,10000,0
593,Agent 4580,10000,0
593,Agent 4581,10000,0
593,Agent 4582,10000,0
593,Agent 4583,10000,0
593,Agent 4584,10000,0
593,Agent 4585,10000,0
593,Agent 4586,10000,0
594,Agent 4586,100056.0,1
594,Agent 4572,235826.6245111239,1
594,Agent 4566,62686.3754888761,1
594,Agent 4587,10000,0
594,Agent 4588,10000,0
594,Agent 4589,10000,0
594,Agent 4590,10000,0
594,Agent 4591,10000,0
594,Agent 4592,10000,0
594,Agent 4593,10000,0
595,Agent 4572,113510.61715778674,1
595,Agent 4593,280023.0,1
595,Agent 4594,10000,0
595,Agent 4595,10000,0
595,Agent 4596,10000,0
595,Agent 4597,10000,0
595,Agent 4598,10000,0
595,Agent 4599,10000,0
595,Agent 4600,10000,0
595,Agent 4601,10000,0
596,Agent 4596,109.76000000000022,0
596,Agent 4597,99011.76,1
596,Agent 4598,109.76000000000022,0
596,Agent 4599,109.76000000000022,0
596,Agent 4600,109.76000000000022,0
596,Agent 4601,109.76000000000022,0
596,Agent 4572,103620.37715778674,1
596,Agent 4593,270132.76,1
596,Agent 4594,109.75999999999948,0
596,Agent 4595,109.76000000000067,0
597,Agent 4593,68702.8610364853,1
597,Agent 4600,18693.0,1
597,Agent 4602,10000,0
597,Agent 4603,10000,0
597,Agent 4604,10000,0
597,Agent 4605,10000,0
597,Agent 4606,10000,0
597,Agent 4607,10000,0
597,Agent 4608,10000,0
597,Agent 4609,10000,0
598,Agent 4608,107461.0,1
598,Agent 4593,8508.20225412953,1
598,Agent 4610,10000,0
598,Agent 4611,10000,0
598,Agent 4612,10000,0
598,Agent 4613,10000,0
598,Agent 4614,10000,0
598,Agent 4615,10000,0
598,Agent 4616,10000,0
598,Agent 4617,10000,0
599,Agent 4610,149991.0,1
599,Agent 4608,36782.0,1
599,Agent 4618,10000,0
599,Agent 4619,10000,0
599,Agent 4620,10000,0
599,Agent 4621,10000,0
599,Agent 4622,10000,0
599,Agent 4623,10000,0
599,Agent 4624,10000,0
599,Agent 4625,10000,0
600,Agent 4619,125198.0,1
600,Agent 4610,81346.56,1
600,Agent 4626,10000,0
600,Agent 4627,10000,0
600,Agent 4628,10000,0
600,Agent 4629,10000,0
600,Agent 4630,10000,0
600,Agent 4631,10000,0
600,Agent 4632,10000,0
600,Agent 4633,10000,0
601,Agent 4627,205443.0,1
601,Agent 4619,11801.46048,1
601,Agent 4634,10000,0
601,Agent 4635,10000,0
601,Agent 4636,10000,0
601,Agent 4637,10000,0
601,Agent 4638,10000,0
601,Agent 4639,10000,0
601,Agent 4640,10000,0
601,Agent 4641,10000,0
602,Agent 4627,297244.04000000004,2
602,Agent 4642,10000,0
602,Agent 4643,10000,0
602,Agent 4644,10000,0
602,Agent 4645,10000,0
602,Agent 4646,10000,0
602,Agent 4647,10000,0
602,Agent 4648,10000,0
602,Agent 4649,10000,0
602,Agent 4650,10000,0
603,Agent 4645,186016.0,1
603,Agent 4627,181104.86520000003,2
603,Agent 4651,10000,0
603,Agent 4652,10000,0
603,Agent 4653,10000,0
603,Agent 4654,10000,0
603,Agent 4655,10000,0
603,Agent 4656,10000,0
603,Agent 4657,10000,0
603,Agent 4658,10000,0
604,Agent 4627,36829.185200000036,2
